"rules","support","confidence","coverage","lift","count"
"{COLESTEROL TOTAL} => {CREATININA - serica o urinaria }",0.481365065110013,0.848772763262074,0.567130669061518,1.35791447110965,1072
"{COLESTEROL TOTAL} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.51549169286035,0.908946951702296,0.567130669061518,1.33965907441497,1148
"{CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.568477772788505,0.90948275862069,0.625056129321958,1.34044877792738,1266
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA} => {CREATININA - serica o urinaria }",0.568477772788505,0.837855724685639,0.678491243825775,1.34044877792738,1266
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA ESPECIALISTAS EN DIABETES} => {LDL COLESTEROL (LDL-C) }",0.00314324202963628,1,0.00314324202963628,1.9034188034188,7
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.00314324202963628,1,0.00314324202963628,1.81204231082181,7
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL TOTAL}",0.00269420745397396,0.857142857142857,0.00314324202963628,1.51136749236512,6
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA ESPECIALISTAS EN DIABETES} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.00314324202963628,1,0.00314324202963628,1.47385837193911,7
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA ESPECIALISTAS EN DIABETES} => {LDL COLESTEROL (LDL-C) }",0.00449034575662326,1,0.00449034575662326,1.9034188034188,10
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.00404131118096093,0.9,0.00449034575662326,1.63083807973963,9
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL TOTAL}",0.00449034575662326,1,0.00449034575662326,1.76326207442597,10
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA ESPECIALISTAS EN DIABETES} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.00449034575662326,1,0.00449034575662326,1.47385837193911,10
"{CONSULTA ESPECIALISTAS EN DIABETES,LDL COLESTEROL (LDL-C) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.00628648405927256,0.933333333333333,0.00673551863493489,1.69123949010035,14
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CONSULTA ESPECIALISTAS EN DIABETES} => {LDL COLESTEROL (LDL-C) }",0.00628648405927256,1,0.00628648405927256,1.9034188034188,14
"{CONSULTA ESPECIALISTAS EN DIABETES,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.00628648405927256,0.933333333333333,0.00673551863493489,1.64571126946424,14
"{COLESTEROL TOTAL,CONSULTA ESPECIALISTAS EN DIABETES} => {LDL COLESTEROL (LDL-C) }",0.00628648405927256,1,0.00628648405927256,1.9034188034188,14
"{CONSULTA ESPECIALISTAS EN DIABETES,CREATININA - serica o urinaria } => {LDL COLESTEROL (LDL-C) }",0.00493938033228559,1,0.00493938033228559,1.9034188034188,11
"{CONSULTA ESPECIALISTAS EN DIABETES,LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.00673551863493489,1,0.00673551863493489,1.47385837193911,15
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,CONSULTA ESPECIALISTAS EN DIABETES} => {LDL COLESTEROL (LDL-C) }",0.00673551863493489,0.9375,0.00718455321059722,1.78445512820513,15
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL TOTAL}",0.00583744948361024,0.928571428571429,0.00628648405927256,1.63731478339554,13
"{COLESTEROL TOTAL,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.00583744948361024,0.928571428571429,0.00628648405927256,1.68261071719168,13
"{CONSULTA ESPECIALISTAS EN DIABETES,CREATININA - serica o urinaria } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.00493938033228559,1,0.00493938033228559,1.81204231082181,11
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CONSULTA ESPECIALISTAS EN DIABETES} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.00628648405927256,1,0.00628648405927256,1.47385837193911,14
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.00628648405927256,0.875,0.00718455321059722,1.58553702196908,14
"{CONSULTA ESPECIALISTAS EN DIABETES,CREATININA - serica o urinaria } => {COLESTEROL TOTAL}",0.00493938033228559,1,0.00493938033228559,1.76326207442597,11
"{COLESTEROL TOTAL,CONSULTA ESPECIALISTAS EN DIABETES} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.00628648405927256,1,0.00628648405927256,1.47385837193911,14
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,CONSULTA ESPECIALISTAS EN DIABETES} => {COLESTEROL TOTAL}",0.00628648405927256,0.875,0.00718455321059722,1.54285431512272,14
"{CONSULTA ESPECIALISTAS EN DIABETES,CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.00493938033228559,1,0.00493938033228559,1.47385837193911,11
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {LDL COLESTEROL (LDL-C) }",0.00763358778625954,1,0.00763358778625954,1.9034188034188,17
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.00763358778625954,1,0.00763358778625954,1.81204231082181,17
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {COLESTEROL TOTAL}",0.00628648405927256,0.823529411764706,0.00763358778625954,1.45209817893903,14
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {CREATININA - serica o urinaria }",0.00673551863493489,0.882352941176471,0.00763358778625954,1.41163793103448,15
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.00763358778625954,1,0.00763358778625954,1.47385837193911,17
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {LDL COLESTEROL (LDL-C) }",0.0318814548720251,0.91025641025641,0.0350246969016614,1.73259916721455,71
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0318814548720251,0.91025641025641,0.0350246969016614,1.64942312908139,71
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {COLESTEROL TOTAL}",0.0296362819937135,0.846153846153846,0.0350246969016614,1.49199098605274,66
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {CREATININA - serica o urinaria }",0.0287382128423889,0.82051282051282,0.0350246969016614,1.31270262304745,64
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0309833857207005,0.884615384615385,0.0350246969016614,1.30379779056152,69
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,LDL COLESTEROL (LDL-C) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0480466995958689,1,0.0480466995958689,1.81204231082181,107
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {LDL COLESTEROL (LDL-C) }",0.0480466995958689,1,0.0480466995958689,1.9034188034188,107
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.0449034575662326,0.934579439252336,0.0480466995958689,1.64790848077193,100
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,COLESTEROL TOTAL} => {LDL COLESTEROL (LDL-C) }",0.0449034575662326,0.99009900990099,0.0453524921418949,1.88457307269188,100
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.0422092501122586,0.878504672897196,0.0480466995958689,1.40548125469975,94
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CREATININA - serica o urinaria } => {LDL COLESTEROL (LDL-C) }",0.0422092501122586,0.959183673469388,0.0440053884149079,1.82572824001395,94
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0449034575662326,0.934579439252336,0.0480466995958689,1.37743773078422,100
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {LDL COLESTEROL (LDL-C) }",0.0449034575662326,0.943396226415094,0.0475976650202066,1.79567811643283,100
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {COLESTEROL TOTAL}",0.0449034575662326,0.934579439252336,0.0480466995958689,1.64790848077193,100
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,COLESTEROL TOTAL} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0449034575662326,0.99009900990099,0.0453524921418949,1.79410129784337,100
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {CREATININA - serica o urinaria }",0.0422092501122586,0.878504672897196,0.0480466995958689,1.40548125469975,94
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CREATININA - serica o urinaria } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0422092501122586,0.959183673469388,0.0440053884149079,1.73808140017602,94
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0449034575662326,0.934579439252336,0.0480466995958689,1.37743773078422,100
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0449034575662326,0.943396226415094,0.0475976650202066,1.70947387813378,100
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,COLESTEROL TOTAL} => {CREATININA - serica o urinaria }",0.0404131118096093,0.891089108910891,0.0453524921418949,1.42561454421304,90
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CREATININA - serica o urinaria } => {COLESTEROL TOTAL}",0.0404131118096093,0.918367346938776,0.0440053884149079,1.61932231324834,90
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,COLESTEROL TOTAL} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0422092501122586,0.930693069306931,0.0453524921418949,1.37170977190373,94
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {COLESTEROL TOTAL}",0.0422092501122586,0.886792452830189,0.0475976650202066,1.56364749996265,94
"{MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA,CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0417602155365963,0.948979591836735,0.0440053884149079,1.39866151622793,93
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,MICROALBUMINURIA / ALBUMINA URINARIA |(antes)| MICROALBUMINURIA} => {CREATININA - serica o urinaria }",0.0417602155365963,0.877358490566038,0.0475976650202066,1.40364752765127,93
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {LDL COLESTEROL (LDL-C) }",0.0148181409968568,0.825,0.017961383026493,1.57032051282051,33
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0143691064211944,0.8,0.017961383026493,1.44963384865745,32
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {COLESTEROL TOTAL}",0.0143691064211944,0.8,0.017961383026493,1.41060965954078,32
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {CREATININA - serica o urinaria }",0.0152671755725191,0.85,0.017961383026493,1.35987787356322,34
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0170633138751684,0.95,0.017961383026493,1.40016545334216,38
"{CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) ,LDL COLESTEROL (LDL-C) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0345756623259991,0.9625,0.0359227660529861,1.74409072416599,77
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {LDL COLESTEROL (LDL-C) }",0.0345756623259991,0.987179487179487,0.0350246969016614,1.87901599824677,77
"{CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) ,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.0336775931746744,0.9375,0.0359227660529861,1.65305819477435,75
"{COLESTEROL TOTAL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {LDL COLESTEROL (LDL-C) }",0.0336775931746744,0.882352941176471,0.0381679389312977,1.67948717948718,75
"{CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) ,LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.0332285585990121,0.925,0.0359227660529861,1.47986709770115,74
"{CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) ,LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0341266277503368,0.95,0.0359227660529861,1.40016545334216,76
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {COLESTEROL TOTAL}",0.0327795240233498,0.935897435897436,0.0350246969016614,1.65023245427046,73
"{COLESTEROL TOTAL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.0327795240233498,0.858823529411765,0.0381679389312977,1.55622457282343,73
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {CREATININA - serica o urinaria }",0.0323304894476875,0.923076923076923,0.0350246969016614,1.47679045092838,72
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0332285585990121,0.948717948717949,0.0350246969016614,1.39827589132685,74
"{COLESTEROL TOTAL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {CREATININA - serica o urinaria }",0.0345756623259991,0.905882352941176,0.0381679389312977,1.4492816091954,77
"{COLESTEROL TOTAL,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0368208352043107,0.964705882352941,0.0381679389312977,1.42183984116479,82
"{CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) ,CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.0444544229905703,0.942857142857143,0.0471486304445442,1.38963789354259,99
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,CONSULTA VESTIDA OFTALMOLOGICA (PEDIATRICA Y DE ADULTO) } => {CREATININA - serica o urinaria }",0.0444544229905703,0.9,0.0493938033228559,1.43987068965517,99
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,LDL COLESTEROL (LDL-C) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.141445891333633,0.993690851735016,0.142343960484957,1.80060986722041,315
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA} => {LDL COLESTEROL (LDL-C) }",0.141445891333633,0.966257668711656,0.146385271665918,1.83919301557338,315
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.131567130669062,0.924290220820189,0.142343960484957,1.62976589213504,293
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,COLESTEROL TOTAL} => {LDL COLESTEROL (LDL-C) }",0.131567130669062,0.927215189873418,0.141894925909295,1.7648788272206,293
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.124382577458464,0.873817034700315,0.142343960484957,1.39798170709598,277
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CREATININA - serica o urinaria } => {LDL COLESTEROL (LDL-C) }",0.124382577458464,0.862928348909657,0.144140098787607,1.64251404531778,277
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.127525819488101,0.89589905362776,0.142343960484957,1.3204283206016,284
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA} => {LDL COLESTEROL (LDL-C) }",0.127525819488101,0.832844574780059,0.153120790300853,1.5852520239617,284
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA} => {COLESTEROL TOTAL}",0.135608441850022,0.926380368098159,0.146385271665918,1.63345136956025,302
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,COLESTEROL TOTAL} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.135608441850022,0.955696202531646,0.141894925909295,1.73176195527907,302
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA} => {CREATININA - serica o urinaria }",0.128423888639425,0.877300613496933,0.146385271665918,1.40355493265637,286
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CREATININA - serica o urinaria } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.128423888639425,0.890965732087227,0.144140098787607,1.61446760403438,286
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.131118096093399,0.895705521472393,0.146385271665918,1.32014308161418,292
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.131118096093399,0.856304985337243,0.153120790300853,1.55166086439873,292
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,COLESTEROL TOTAL} => {CREATININA - serica o urinaria }",0.125280646609789,0.882911392405063,0.141894925909295,1.41253137276299,279
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,CREATININA - serica o urinaria } => {COLESTEROL TOTAL}",0.125280646609789,0.869158878504673,0.144140098787607,1.5325548871179,279
"{HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA,COLESTEROL TOTAL} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.128872923215088,0.908227848101266,0.141894925909295,1.3385992175523,287
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,HEMOGLOBINA GLICOSILADA (Hb A1C) |(antes)| HEMOGLOBINA GLICOSILADA} => {COLESTEROL TOTAL}",0.128872923215088,0.841642228739003,0.153120790300853,1.48403582217083,287
